DOI,Title,Matched Columns,Matched keywards
10.1109/ICAC57685.2022.10025250,Oxygen: A Distributed Health Care Framework for Patient Health Record Management and Pharmaceutical Diagnosis,Author Keywords,machine learning
10.1109/ICAC57685.2022.10025119,CertiMart: Use Computer Vision to Digitize and Automate Supermarket with Fruit Quality Measuring and Maintaining,Author Keywords,cnn
10.1109/ICAC57685.2022.10025087,Rubber Buddy: A Mobile Application to Empower Rubber Planters of Sri Lanka,"Abstract, Abstract, Abstract, Abstract, Author Keywords, IEEE Terms","machine learning, neural network, convolutional neural network, cnn, cnn, machine learning"
10.1109/ICAC57685.2022.10025103,Smart Intelligent Pineapple Farming Assistant Agent (SIPFAA),"Abstract, Author Keywords, Author Keywords","cnn, clustering, k-means clustering"
10.1109/ICAC57685.2022.10025041,Autonomous Hydroponic Environment with Live Remote Consulting System for Strawberry Farming,"Abstract, IEEE Terms","machine learning, machine learning"
10.1109/ICAC57685.2022.10025034,Effectiveness of Using Radiology Images and Mask R-CNN for Stomatology,"Document Title, Abstract, Author Keywords, Author Keywords","cnn, cnn, deep learning, cnn"
10.1109/ICAC57685.2022.10025072,"Comparison of ARIMA and LSTM in Forecasting the Retail Prices of Vegetables in Colombo, Sri Lanka",Abstract,rmse
10.1109/ICAC57685.2022.10025049,Development of Low Resource Machine Learning Models for Child Cognitive Ability Assessments,"Document Title, Abstract, Author Keywords, Author Keywords, Author Keywords","machine learning, machine learning, transfer learning, transfer learning, cnn"
10.1109/ICAC57685.2022.10025129,SMART DIARY: Autonomous System for Daily Diary Creation and Prioritization of Daily Activities for Improved Well-Being Using Neural Networks and Machine Learning,"Document Title, IEEE Terms","machine learning, machine learning"
10.1109/ICAC57685.2022.10025093,SUPPLYDECK – A Blockchain-Based Pharmaceutical Supply Chain Management,"Abstract, IEEE Terms","machine learning, machine learning"
10.1109/ICAC57685.2022.10025114,An Automated Tool for Student Journey Orchestration & Optimization using Machine Learning,"Document Title, Abstract, Author Keywords, IEEE Terms","machine learning, machine learning, machine learning, machine learning"
10.1109/ICAC57685.2022.10025083,Mobile Medical Assistant System for Laboratory Report Analysis and Medical Drug Identification,"Abstract, Author Keywords, Author Keywords, Author Keywords, IEEE Terms","machine learning, machine learning, deep learning, cnn, machine learning"
10.1109/ICAC57685.2022.10025080,Smart UML - Assignment Management Tool for UML Diagrams,Author Keywords,cnn
10.1109/ICAC57685.2022.10025150,IoT-Based Disease Diagnosis and Knowledge Dissemination System for Coconut Plants,"Abstract, Author Keywords, IEEE Terms","deep learning, cnn, deep learning"
10.1109/ICAC57685.2022.10025175,Ensemble Learning Approach to Human Stress Detection Based on Behaviours During the Sleep,"Document Title, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, IEEE Terms, IEEE Terms","ensemble learning, machine learning, ensemble learning, decision tree, random forest, support vector machine, naive bayes, precision, recall, mean absolute error, mean squared error, root mean squared error, svm, mae, rmse, machine learning, machine learning, ensemble learning"
10.1109/ICAC57685.2022.10025148,Sinhala Named Entity Recognition Model: Domain-Specific Classes in Sports,"Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, IEEE Terms","machine learning, naive bayes, precision, gradient descent, stochastic gradient descent, machine learning, machine learning"
10.1109/ICAC57685.2022.10025243,Depression Detection System Using Real-Time and Social Media Data,"Abstract, Abstract, Author Keywords","neural network, cnn, recall"
10.1109/ICAC57685.2022.10025077,Expert System for Kubernetes Cluster Autoscaling and Resource Management,Author Keywords,machine learning
10.1109/ICAC57685.2022.10025039,Smart Caring System for Ornamental Fish,"Author Keywords, Author Keywords","deep learning, cnn"
10.1109/ICAC57685.2022.10025179,Plant Suggestion and Monitoring Robot,Abstract,precision
10.1109/ICAC57685.2022.10025220,FarmCare: Location-based Profitable Crop Recommendation System with Disease Identification,"Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, Author Keywords, Author Keywords, IEEE Terms, IEEE Terms","machine learning, random forest, clustering, k-means clustering, neural network, machine learning, random forest, neural network, cnn, machine learning, clustering"
10.1109/ICAC57685.2022.10025132,Solution to Measure Employee Productivity with Employee Emotion Detection,"Abstract, Abstract, Abstract, Author Keywords","machine learning, random forest, precision, random forest"
10.1109/ICAC57685.2022.10025115,“Stonelia” – Prehistoric Stone Tool Identification Android App for Archaeological Researchers,"Abstract, Abstract, Author Keywords, Author Keywords, Author Keywords, Author Keywords","neural network, convolutional neural network, neural network, convolutional neural network, deep learning, cnn"
10.1109/ICAC57685.2022.10025135,Solid-Waste Management System for Urban Sri Lanka Using IOT and Machine Learning,"Document Title, IEEE Terms","machine learning, machine learning"
10.1109/ICAC57685.2022.10025174,Monitoring System for Underage Smart Phone Users,"Abstract, Author Keywords, IEEE Terms","machine learning, machine learning, machine learning"
10.1109/ICAC57685.2022.10025325,Banana Disease Identification Using Machine Learning Based Technologies and Weather-Based Dispersion Analysis,"Document Title, Abstract, Author Keywords, Author Keywords, Author Keywords, IEEE Terms","machine learning, deep learning, machine learning, deep learning, cnn, deep learning"
10.1109/ICAC57685.2022.10025153,Enhancing Conversational AI Model Performance and Explainability for Sinhala-English Bilingual Speakers,"Abstract, Abstract, IEEE Terms","machine learning, model evaluation, machine learning"
10.1109/ICAC57685.2022.10025280,Novel Image Based Method Using V-I Curves with Aggregate Energy Data for Non-Intrusive Load Monitoring Applications,"Abstract, Abstract, Abstract, Author Keywords","neural network, convolutional neural network, cnn, cnn"
10.1109/ICAC57685.2022.10025144,Mobile-Based Analysis of Visual Attention in Young Children,Abstract,clustering
10.1109/ICAC57685.2022.10025147,ELIZA: Smart Monitoring and Reporting Toast Master System,Abstract,deep learning
10.1109/ICAC57685.2022.10025183,Mobile Base Solution for Individuals with Limited Knowledge About Cars,"Abstract, Author Keywords, Author Keywords, Author Keywords","random forest, random forest, neural network, convolutional neural network"
10.1109/ICAC57685.2022.10025337,DevFlair: A Framework to Automate the Pre-screening Process of Software Engineering Job Candidates,"Abstract, Author Keywords, IEEE Terms","machine learning, machine learning, machine learning"
10.1109/ICAC57685.2022.10025286,A Surveillance System Controlling Covid-19 in Office Environments,"Abstract, Author Keywords","deep learning, deep learning"
10.1109/ICAC57685.2022.10025194,A Machine Learning Approach to Predict the Personalized Next Payment Date of An Online Payment Platform,"Document Title, Abstract, Abstract, Author Keywords, IEEE Terms","machine learning, machine learning, xgboost, machine learning, machine learning"
10.1109/ICAC57685.2022.10025182,AgroPro: Optimizer for Traditional Agricultural System in Sri Lanka,"Abstract, Author Keywords, IEEE Terms","machine learning, machine learning, machine learning"
10.1109/ICAC57685.2022.10025042,Decentralized Property Registration and Management Platform,"Abstract, Author Keywords, IEEE Terms","machine learning, machine learning, machine learning"
10.1109/ICAC57685.2022.10025224,Genetic Algorithm Based Hybrid Clustering Technique for the Retinal Blood Vessels Segmentation,"Document Title, Abstract, Abstract, Author Keywords, Author Keywords, IEEE Terms","clustering, clustering, k-means clustering, clustering, k-means clustering, clustering"
10.1109/ICAC57685.2022.10025159,An Automated System for Employee Recruitment Management,"Abstract, Author Keywords, IEEE Terms","machine learning, machine learning, machine learning"
10.1109/ICAC57685.2022.10025301,IoT Based Smart Pillow for Improved Sleep Experience,"Abstract, Abstract, Author Keywords, Author Keywords","deep learning, cnn, deep learning, cnn"
10.1109/ICAC57685.2022.10025350,Interactive Mobile Application for Initial Skills Development of Primary Students in Sri Lanka,"Abstract, Abstract, Abstract, Author Keywords, IEEE Terms","machine learning, neural network, convolutional neural network, machine learning, machine learning"
10.1109/ICAC57685.2022.10025297,Automated Child Social Attention Evaluation,IEEE Terms,machine learning
10.1109/ICAC57685.2022.10025036,Mobile Application for Mental Health Using Machine Learning,"Document Title, Abstract, Abstract, Abstract, Abstract, IEEE Terms","machine learning, machine learning, decision tree, random forest, cnn, machine learning"
10.1109/ICAC57685.2022.10025338,Face Skin Disease Detection and Community based Doctor Recommendation System,"Author Keywords, Author Keywords","u-net, cnn"
10.1109/ICAC57685.2022.10025170,Model Development for Child Developmental Milestone Assessment,Author Keywords,machine learning
10.1109/ICAC57685.2022.10025121,Classification of Documents and Images Using an Enhanced Genetic Algorithm,"Abstract, IEEE Terms","machine learning, machine learning"
10.1109/ICAC57685.2022.10025137,LAWSUP - A Smart Platform to Assist Stakeholders of Business Law,"Abstract, Author Keywords, IEEE Terms","machine learning, machine learning, machine learning"
10.1109/ICAC57685.2022.10025134,"Analyzing Fisheries Market, Shrimp Farming & Identifying Fish Species using Image Processing","Abstract, Abstract, Abstract, Author Keywords","neural network, convolutional neural network, cnn, cnn"
10.1109/ICAC57685.2022.10025307,A Smart Waste Disposal System: To Encourage Proper Waste Disposal,"Abstract, Author Keywords","machine learning, machine learning"
10.1109/ICAC57685.2022.10025109,Health Care – A Personalized Guidance for Non-Communicable Diseases,"Abstract, Abstract, Abstract, Author Keywords","machine learning, random forest, gradient boosting, machine learning"
10.1109/ICAC57685.2022.10025331,ARGUS – An Adaptive Smart Home Security Solution,"Abstract, IEEE Terms","machine learning, machine learning"
10.1109/ICAC57685.2022.10025290,System to Improve the Quality of Water Resources in Sri Lanka Using Machine Learning and Image Processing,"Document Title, IEEE Terms","machine learning, machine learning"
10.1109/ICAC57685.2022.10025099,Cocopal - A Deep Learning Based Intelligent System to Certify and Standardize the Quality of Coconut Based Products,"Document Title, Abstract, Author Keywords, IEEE Terms","deep learning, machine learning, cnn, deep learning"
10.1109/ICAC57685.2022.10025323,Real-time Smart Navigation System for Visually Impaired People,"Abstract, Author Keywords","machine learning, machine learning"
10.1109/ICAC57685.2022.10025124,Human Behavior Analysis for Psychological Healthcare Sector (Project SERENITY),"Author Keywords, Author Keywords, Author Keywords","machine learning, long short-term memory, deep learning"
10.1109/ICAC60630.2023.10417474,Sinhala Sign Language Translation through Immersive 3D Avatars and Adaptive Learning,"Abstract, Abstract, Abstract, Author Keywords, Author Keywords, Author Keywords, IEEE Terms","machine learning, reinforcement learning, deep learning, machine learning, reinforcement learning, deep learning, reinforcement learning"
10.1109/ICAC60630.2023.10417658,Machine Learning Based Web Application Plugin for Threat Detection and IP Analysis,"Document Title, Abstract, Author Keywords, IEEE Terms","machine learning, machine learning, machine learning, machine learning"
10.1109/ICAC60630.2023.10417368,Dr. Fish: A Deep Learning-Based Mobile Application for Ornamental Fish Industry in Sri Lanka,"Document Title, Abstract, Abstract, Abstract, Author Keywords, Author Keywords","deep learning, machine learning, deep learning, cnn, machine learning, cnn"
